url,title,action,matched_rule,reason,gsc_clicks,gsc_impressions,gsc_position,crawl_status_code,crawl_indexability,crawl_indexability_status,crawl_word_count,crawl_inlinks,batch
https://bitcoininfonews.com/4-best-presale-cryptos-right-now-zkp-crypto-deepsnitch-ai-bitcoin-hyper-pepeto/,"4 Best Presale Cryptos Right Now: ZKP Crypto, DeepSnitch AI, Bitcoin Hyper, & Pepeto!",prune_now,brand_zkp|brand_bitcoin_hyper|brand_pepeto|brand_deepsnitch|phrase_presale|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1643,21,batch_4_content_quality_review
https://bitcoininfonews.com/4-highest-roi-cryptos-in-2025-eth-bnb-blockdag-or-ada/,"4 Highest-ROI Cryptos in 2025: ETH, BNB, BlockDAG, or ADA?",prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1348,45,batch_4_content_quality_review
https://bitcoininfonews.com/4-top-crypto-gems-to-buy-now-eth-blockdag-sol-ada/,"4 Top Crypto Gems to Buy Now: ETH, BlockDAG, SOL & ADA",prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1439,24,batch_4_content_quality_review
https://bitcoininfonews.com/4-top-presale-crypto-picks-for-2025-blockdag-maxi-doge-snorter-bot-spacepay/,"4 Top Presale Crypto Picks for 2025: BlockDAG, Maxi Doge, Snorter Bot & SpacePay",prune_now,brand_blockdag|brand_snorter|brand_maxi_doge|brand_spacepay|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1728,42,batch_4_content_quality_review
https://bitcoininfonews.com/5-best-crypto-presales-to-buy-now-amid-trump-tariff-chaos/,5 Best Crypto Presales to Buy Now Amid Trump Tariff Chaos,prune_now,phrase_presale|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1646,18,batch_4_content_quality_review
https://bitcoininfonews.com/5-best-presale-cryptos-to-buy-now-in-2025/,5 best presale cryptos to buy now in 2025,prune_now,phrase_presale|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1564,27,batch_4_content_quality_review
https://bitcoininfonews.com/5-crypto-presales-for-risk-takers-vs-safe-players-in-2025/,5 Crypto Presales for Risk-Takers vs. Safe Players in 2025,prune_now,phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1920,18,batch_4_content_quality_review
https://bitcoininfonews.com/5-meme-coins-to-keep-on-your-radar-shiba-inu-spx6900-and-one-presale-everyones-talking-about/,"5 Meme Coins to Keep on Your Radar: Shiba Inu, SPX6900, and One Presale Everyone’s Talking About",prune_now,phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2532,66,batch_4_content_quality_review
https://bitcoininfonews.com/5-popular-cryptocurrency-projects-to-watch-in-2025-cold-wallet-leads-with-10x-roi-potential/,5 Popular Cryptocurrency Projects to Watch in 2025 – Cold Wallet Leads with 10x ROI Potential,prune_now,brand_cold_wallet|phrase_roi,Strong promo/search-first brand or sales pattern.,0,1,13.0,200,Indexable,,1769,36,batch_4_content_quality_review
https://bitcoininfonews.com/5-top-new-meme-coins-to-join-today-btfd-coin-set-to-launch-may-27-heres-why-shib-mog-and-others-are-trending-too/,"﻿5 Top New Meme Coins to Join Today: BTFD Coin Set to Launch May 27—Here’s Why SHIB, MOG, and Others Are Trending Too",prune_now,brand_btfd,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2001,27,batch_4_content_quality_review
https://bitcoininfonews.com/6-37m-raised-is-cold-wallet-the-next-crypto-to-explode-with-cardano-chainlink-and-monero/,"Cold Wallet Hits $6.37M Presale, ADA, LINK, and XMR Join Race for Next Crypto to Explode",prune_now,brand_cold_wallet|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1866,33,batch_4_content_quality_review
https://bitcoininfonews.com/65m-coins-for-6-5k-btfds-final100-bonus-is-unmissable-best-new-meme-coins-to-join-this-month-amid-pengus-comeback-and-spx-dips/,65M Coins for $6.5K? BTFD’s FINAL100 Bonus is Unmissable—Best New Meme Coins to Join This Month Amid PENGU’s Comeback and SPX Dips,prune_now,brand_btfd|phrase_bonus,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1769,69,batch_4_content_quality_review
https://bitcoininfonews.com/7-next-meme-coins-to-explode-in-2025-mobu-leads-the-pack/,7 Next Meme Coins to Explode in 2025: MOBU Leads the Pack,keep_noindex_review,topic_meme_coin,"Search-first topical pattern, but softer than hard-sell promo pages.",0,0,,200,Indexable,,2128,66,batch_4_content_quality_review
https://bitcoininfonews.com/8k-in-btfd-could-turn-into-720k-as-one-of-the-top-new-meme-coins-to-invest-in-this-month-shib-and-chillguy-trend/,$8K in BTFD Could Turn Into $720K as One of the Top New Meme Coins to Invest in This Month—SHIB and CHILLGUY Trend,prune_now,brand_btfd,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2207,66,batch_4_content_quality_review
https://bitcoininfonews.com/a-close-look-at-theta-and-flows-struggles-in-2025-web3bay-raises-1-8m-in-presale/,A Close Look at Theta and Flow’s Struggles in 2025; Web3Bay Raises $1.8M in Presale!,prune_now,phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1639,18,batch_4_content_quality_review
https://bitcoininfonews.com/aave-price-drop-links-setup-mean-nothing-blockdags-430m-presale-cex-leak-creates-the-next-top-crypto-coins-surge/,AAVE Price Drop & LINK's Setup Mean Nothing; BlockDAG's $430M+ Presale & CEX Leak Creates the Next Top Crypto Coins Surge,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1664,42,batch_4_content_quality_review
https://bitcoininfonews.com/aave-slows-litecoin-steady-blockdag-turns-435m-presale-hot/,"AAVE Slows, Litecoin Steady, BlockDAG Turns $435M Presale Hot",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1573,39,batch_4_content_quality_review
https://bitcoininfonews.com/aave-struggles-at-329-shib-trading-jumps-blockdag-delivers-2900-roi/,"AAVE Struggles at $329, SHIB Trading Jumps, BlockDAG Delivers 2,900% ROI",prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1488,36,batch_4_content_quality_review
https://bitcoininfonews.com/ada-and-link-show-mixed-signals-but-zkps-190m-daily-presale-auction-resets-expectations/,"ADA and LINK Show Mixed Signals, But ZKP’s 190M Daily Presale Auction Resets Expectations",prune_now,brand_zkp|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1684,18,batch_4_content_quality_review
https://bitcoininfonews.com/ada-and-sol-slow-down-while-blockdag-dominates-with-388m-presale/,ADA and SOL Slow Down While BlockDAG Dominates with $388M Presale!,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1485,30,batch_4_content_quality_review
https://bitcoininfonews.com/ada-and-xrp-pause-zkps-5m-giveaway-sets-the-market-alight-as-the-best-crypto-to-buy-now/,ADA and XRP Pause; ZKP’s $5M Giveaway Sets the Market Alight as the Best Crypto to Buy Now,prune_now,brand_zkp|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1629,30,batch_4_content_quality_review
https://bitcoininfonews.com/ada-bullish-momentum-doge-support-zone-cold-wallets-4900-roi-detailed/,"ADA Bullish Momentum, DOGE Support Zone & Cold Wallet’s 4,900% ROI Detailed",prune_now,brand_cold_wallet|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1511,42,batch_4_content_quality_review
https://bitcoininfonews.com/ada-bullish-setup-dot-climbs-higher-bdags-375m-presale-signals-momentum/,"ADA Bullish Setup, DOT Climbs Higher, BDAG’s $375M Presale Signals Momentum",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1533,57,batch_4_content_quality_review
https://bitcoininfonews.com/ada-eyes-5-66-solana-hits-3-35m-staked-but-web3-ais-0-0003-token-may-offer-the-best-roi-for-2025/,"ADA Eyes $5.66, Solana Hits 3.35M Staked—But Web3 ai’s $0.0003 Token May Offer the Best ROI for 2025",prune_now,brand_web3_ai|phrase_roi,Strong promo/search-first brand or sales pattern.,0,1,49.0,200,Indexable,,1656,36,batch_4_content_quality_review
https://bitcoininfonews.com/ada-eyes-800-sei-faces-pullback-risk-cold-wallet-presale-hits-57m/,"ADA Eyes $800, SEI Faces Pullback Risk, Cold Wallet Presale Hits $5.7M",prune_now,brand_cold_wallet|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1502,48,batch_4_content_quality_review
https://bitcoininfonews.com/ada-falls-13-wld-downtrend-web3-ais-presale-booms/,"ADA Falls 13%, WLD Downtrend, Web3 ai’s Presale Booms",prune_now,brand_web3_ai|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1473,27,batch_4_content_quality_review
https://bitcoininfonews.com/ada-holds-0-60-doge-eyes-1-unstakeds-presale-is-skyrocketing/,"ADA Holds $0.60, DOGE Eyes $1, Unstaked’s Presale Is Skyrocketing",prune_now,brand_unstaked|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1551,27,batch_4_content_quality_review
https://bitcoininfonews.com/ada-rallies-aave-jumps-blockdag-buyer-battles-fuel-342m-presale/,"ADA Rallies, AAVE Jumps, BlockDAG Buyer Battles Fuel $342M Presale",prune_now,brand_blockdag|phrase_presale|phrase_hard_sell,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1499,33,batch_4_content_quality_review
https://bitcoininfonews.com/ada-steady-shib-holds-unstaked-ai-presale-eyes-2700/,"ADA Steady, SHIB Holds, Unstaked AI Presale Eyes 2,700%",prune_now,brand_unstaked|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1475,39,batch_4_content_quality_review
https://bitcoininfonews.com/after-thetas-rally-qubetics-is-the-only-popular-crypto-coin-to-buy-thats-still-in-presale/,"After Theta’s Rally, Qubetics Is the Only Popular Crypto Coin To Buy That’s Still in Presale",prune_now,brand_qubetics|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1956,57,batch_4_content_quality_review
https://bitcoininfonews.com/algorand-bullish-run-and-xrps-market-moves-contrast-with-blockdags-379m-presale/,Algorand Bullish Run and XRP’s Market Moves Contrast With BlockDAG’s $379M Presale,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1477,57,batch_4_content_quality_review
https://bitcoininfonews.com/all-eyes-on-blockdags-441m-presale-as-january-26-deadline-approaches-while-cardano-and-dogecoin-drift/,All Eyes on BlockDAG’s $441M Presale as January 26 Deadline Approaches While Cardano and Dogecoin Drift,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1775,30,batch_4_content_quality_review
https://bitcoininfonews.com/alphapepes-120k-meme-buzz-vs-blockdags-almost-410m-presale/,AlphaPepe’s $120K Meme Buzz vs BlockDAG’s Almost $410M Presale,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1466,39,batch_4_content_quality_review
https://bitcoininfonews.com/analyst-confident-of-a-shib-surge-to-0-0002-as-dtx-is-set-to-give-the-meme-coin-a-run/,Analyst confident of a SHIB surge to $0.0002 as DTX is set to give the meme coin a run,keep_noindex_review,topic_meme_coin|topic_analysis,"Search-first topical pattern, but softer than hard-sell promo pages.",0,0,,200,Indexable,,1477,30,batch_4_content_quality_review
https://bitcoininfonews.com/analyst-xrp-price-rise-prediction/,XRP Price Prediction: Analyst Sees Potential Rise,keep_noindex_review,topic_price_prediction,"Search-first topical pattern, but softer than hard-sell promo pages.",0,0,,200,Indexable,,1417,30,batch_4_content_quality_review
https://bitcoininfonews.com/analysts-speculate-geefi-gee-could-deliver-over-3000-roi-starting-a-major-shift-from-ripple-xrp/,"Analysts Speculate GeeFi (GEE) Could Deliver Over 3000% ROI, Starting a Major Shift From Ripple (XRP)",prune_now,phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1442,33,batch_4_content_quality_review
https://bitcoininfonews.com/apt-expands-dev-base-avax-scales-upgrades-blockdag-crosses-410m-in-presale/,"APT Expands Dev Base, AVAX Scales Upgrades, BlockDAG Crosses $410M in Presale!",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1399,39,batch_4_content_quality_review
https://bitcoininfonews.com/apt-price-surge-cosmos-eyes-rebound-web3-ai-unlocks-a-1747-roi/,"APT Price Surge, Cosmos Eyes Rebound, & Web3 ai Unlocks a 1747% ROI",prune_now,brand_web3_ai|phrase_roi,Strong promo/search-first brand or sales pattern.,0,1,61.0,200,Indexable,,1557,42,batch_4_content_quality_review
https://bitcoininfonews.com/aptos-price-prediction-2030-can-apt-hit-119-89-as-qubetics-presale-draws-early-buyer-attention/,Aptos Price Prediction 2030: Can APT Hit $119.89 as Qubetics Presale Draws Early Buyer Attention,prune_now,brand_qubetics|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1862,33,batch_4_content_quality_review
https://bitcoininfonews.com/aptos-price-prediction-can-it-reach-64-by-2030-qubetics-nears-17-million-mark-in-presale/,Aptos Price Prediction: Can It Reach $64 by 2030? Qubetics Nears $17 Million Mark In Presale,prune_now,brand_qubetics|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1524,30,batch_4_content_quality_review
https://bitcoininfonews.com/arb-holds-0-30-ada-eyes-1-while-blockdags-0-0015-entry-massive-roi-are-crowned-best-performing-crypto-today/,"ARB Holds $0.30, ADA Eyes $1, While BlockDAG’s $0.0015 Entry & Massive ROI Are Crowned Best Performing Crypto Today",prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1526,48,batch_4_content_quality_review
https://bitcoininfonews.com/arbitrum-price-momentum-and-xrp-news-highlight-market-moves-yet-cold-wallets-presale-case-strengthens/,"Arbitrum Price Momentum and XRP News Highlight Market Moves, Yet Cold Wallet’s Presale Case Strengthens",prune_now,brand_cold_wallet|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1844,45,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-binance-rumors/,Arctic Pablo Coin's $3.06M Presale Fuels Binance Listing Rumors,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1355,30,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-book-of-meme-and-simons-cat-best-crypto-presale-to-buy/,"Arctic Pablo Coin, Book of Meme and Simon’s Cat: Best Crypto Presale to buy",prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1896,33,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-burn-presale-peanut-the-squirrel-dogs-news/,Arctic Pablo Coin Burn & Presale | Peanut the Squirrel & Dogs News,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1797,48,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-daddy-tate-and-fartboy-top-new-meme-coins-to-invest-in-may-2025/,"Arctic Pablo Coin, Daddy Tate, and Fartboy: Top new meme coins to invest in May 2025",prune_now,brand_arctic_pablo,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2094,48,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-filecoin-and-cosmos-best-crypto-to-buy-today/,"Arctic Pablo Coin, Filecoin, and Cosmos: Best Crypto to Buy Today",prune_now,brand_arctic_pablo|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1822,27,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-mog-coin-and-shiba-inu-updates-top-meme-coins-to-invest/,"Arctic Pablo Coin, Mog Coin, and Shiba Inu Updates | Top Meme Coins to Invest",prune_now,brand_arctic_pablo,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2055,54,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-presale-2025/,Arctic Pablo Coin Presale Raises $2.96 Million,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1357,27,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-presale-roi/,"Arctic Pablo Coin Projects Over 8,000% ROI in 2025 Presale",prune_now,brand_arctic_pablo|phrase_presale|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1374,21,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-coin-presale-success/,Arctic Pablo Coin Presale Hits $2.93 Million Mark,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1380,30,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-pepe-coin-and-dogs-coin-news-top-new-meme-coins-to-buy-for-2025/,"Arctic Pablo, Pepe Coin, and Dogs Coin News | Top New Meme Coins to Buy for 2025",prune_now,brand_arctic_pablo,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1945,33,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-presale-1602-roi/,Arctic Pablo Coin Presale Promises 1602% ROI,prune_now,brand_arctic_pablo|phrase_presale|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1359,27,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-presale-raises-2-96m/,Arctic Pablo's Staking Presale Surpasses $2.96M Mark,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1333,27,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-presale-raises-2m/,Arctic Pablo's Surge Raises $2.31M in Presale,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1314,24,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-presale-tokenomics/,Arctic Pablo Coin Surges in $2.89 Million Presale,prune_now,brand_arctic_pablo|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1322,33,batch_4_content_quality_review
https://bitcoininfonews.com/arctic-pablo-would-and-neiro-best-new-meme-coins-to-buy-for-2025/,"Arctic Pablo, Would, and Neiro: Best New Meme Coins to buy for 2025",prune_now,brand_arctic_pablo,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1918,42,batch_4_content_quality_review
https://bitcoininfonews.com/as-monero-eyes-223-and-gala-struggles-qubetics-presale-roars-into-stage-30-top-token-presale-momentum-builds/,"As Monero Eyes $223 and Gala Struggles, Qubetics Presale Roars into Stage 30 — Top Token Presale Momentum Builds",prune_now,brand_qubetics|phrase_presale,Strong promo/search-first brand or sales pattern.,0,1,39.0,200,Indexable,,2132,60,batch_4_content_quality_review
https://bitcoininfonews.com/aster-bnb-momentum-blockdags-420m-presale-surge/,"Aster, BNB Momentum & BlockDAG’s $420M+ Presale Surge",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1594,36,batch_4_content_quality_review
https://bitcoininfonews.com/aster-cro-drop-mobu-hailed-as-top-crypto-presale-in-2025/,"Aster, CRO Drop; $MOBU Hailed as Top Crypto Presale in 2025",prune_now,phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,2050,66,batch_4_content_quality_review
https://bitcoininfonews.com/avalanche-avax-expands-in-abu-dhabi-but-analysts-see-bigger-growth-in-geefi-gee-predicting-over-3000-roi/,"Avalanche (AVAX) Expands in Abu Dhabi, but Analysts See Bigger Growth In GeeFi (GEE) Predicting Over 3000% ROI",prune_now,phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1480,24,batch_4_content_quality_review
https://bitcoininfonews.com/avalanche-avax-price-forecast-vechain-vet-price-prediction-and-blockdags-386m-presale-momentum/,"Avalanche (AVAX) Price Forecast, VeChain (VET) Price Prediction, and BlockDAG’s $386M Presale Momentum",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1505,39,batch_4_content_quality_review
https://bitcoininfonews.com/avax-climbs-pepe-holds-but-web3-ais-630k-ico-1747-roi-steal-the-spotlight/,"AVAX Climbs, PEPE Holds, But Web3 ai’s $630K ICO & 1747% ROI Steal the Spotlight",prune_now,brand_web3_ai|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1548,51,batch_4_content_quality_review
https://bitcoininfonews.com/avax-eyes-26-sol-shows-strength-blockdags-presale-booms-past-332m/,"AVAX Eyes $26, SOL Shows Strength & BlockDAG’s Presale Booms Past $332M",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1371,36,batch_4_content_quality_review
https://bitcoininfonews.com/avax-eyes-30-doge-holds-steady-blockdag-achieves-223m-presale-2520-roi/,"AVAX Eyes $30, DOGE Holds Steady, BlockDAG Achieves $223M Presale & 2,520% ROI​",prune_now,brand_blockdag|phrase_presale|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1427,21,batch_4_content_quality_review
https://bitcoininfonews.com/avax-ondo-surge-while-blockdags-433m-green-pow-presale-dominates-top-crypto-to-buy-conversations/,AVAX & ONDO Surge While BlockDAG’s $433M+ “Green PoW” Presale Dominates Top Crypto to Buy Conversations,prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1565,27,batch_4_content_quality_review
https://bitcoininfonews.com/avax-ton-hype-and-mobu-best-crypto-presale-to-buy/,"AVAX, TON Hype and $MOBU Best Crypto Presale To Buy",prune_now,phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1812,45,batch_4_content_quality_review
https://bitcoininfonews.com/based-eggman-redefines-meme-coins/,Based Eggman ($GGs) Redefines Meme Coins on Coinbase Base,keep_noindex_review,topic_meme_coin,"Search-first topical pattern, but softer than hard-sell promo pages.",0,0,,200,Indexable,,1441,39,batch_4_content_quality_review
https://bitcoininfonews.com/bch-rebounds-to-580-bnb-eyes-1400-but-blockdags-430m-presale-explodes-as-tge-code-fuels-demand/,"BCH Rebounds to $580, BNB Eyes $1,400, But BlockDAG’s $430M Presale Explodes as TGE Code Fuels Demand!",prune_now,brand_blockdag|phrase_presale,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1593,30,batch_4_content_quality_review
https://bitcoininfonews.com/bdag-eye-3025-roi-pepe-price-analysis-tao-rises/,"BDAG Eye 3,025% ROI, PEPE Price Analysis, TAO Rises",prune_now,brand_blockdag|phrase_roi,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1559,57,batch_4_content_quality_review
https://bitcoininfonews.com/bdag-leads-best-crypto-to-buy-today-surpassing-trx-wld/,"BDAG Leads Best Crypto to Buy Today, Surpassing TRX & WLD",prune_now,brand_blockdag|phrase_buy_now,Strong promo/search-first brand or sales pattern.,0,0,,200,Indexable,,1576,48,batch_4_content_quality_review
